TF	gene	highConfAnnot	nMotifs	bestMotif	NES	motifDb	coexModule	spearCor	CoexWeight
Sox9	Ddah1	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.272830619673779	0.280915434301123
Sox9	Dhrs4	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.0422785455820157	0.184096944939728
Sox9	Dio2	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.433512549355275	0.531519248951697
Sox9	E130114P18Rik	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.297992478625936	0.472158551192764
Sox9	Egfr	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.201543770916286	0.407935607984921
Sox9	Eif4ebp3	TRUE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.073139979432807	0.152171366953712
Sox9	Emid1	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.0671265469067501	0.0909625226427154
Sox9	Enho	TRUE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.141190098406123	0.105632182498311
Sox9	Eya1	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.135419457318547	0.189793539919855
Sox9	F3	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.532422238450169	0.783050468002152
Sox9	Fabp7	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.392401447389502	0.696898321664565
Sox9	Fads1	TRUE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.237682192163415	0.351611181616625
Sox9	Fam163a	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.102078726563222	0.199225282665947
Sox9	Fam189a2	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.0740120882898968	0.330377557298718
Sox9	Fermt2	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.186166043877014	0.203970837957799
Sox9	Fgf1	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.0794492609771878	0.13296416183467
Sox9	Fgf9	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.0318456202095409	0.0460175514120828
Sox9	Fgfr2	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.0344847150966514	0.101442039006813
Sox9	Fgfr3	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.586938823616304	0.831942935408355
Sox9	Fgfrl1	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.149492908678941	0.238445394290712
Sox9	Fzd1	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.057250520149292	0.134572319398173
Sox9	Fzd7	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.224293879696701	0.417904315898817
Sox9	Gabrg1	TRUE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.393672047696465	0.467660394615631
Sox9	Gad1	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.0355766041208627	0.0418574694592203
Sox9	Gadd45g	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.054964079238468	0.184911515877782
Sox9	Gdf10	TRUE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.0450454274596623	0.231213435633143
Sox9	Ghr	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.0977093943525438	0.566584697317804
Sox9	Gja1	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.578753571088019	0.783506273130648
Sox9	Gna13	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.112718165975679	0.385382532536236
Sox9	Gpr19	TRUE	3	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.161441663141925	0.138918575183428
Sox9	Gpr56	TRUE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.356870533081079	0.711454755991079
Sox9	Hapln1	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.476107765961507	0.356035659077601
Sox9	Hdac7	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.0409884992934815	0.0963245841181956
Sox9	Ift27	TRUE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.182743978974531	0.292889395357037
Sox9	Il33	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.116204759052769	0.207473086298765
Sox9	Il6st	TRUE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.0603511612889853	0.188809371589077
Sox9	Itga6	TRUE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.282263298289067	0.564440483960579
Sox9	Itgb5	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.21178092065666	0.388238997694611
Sox9	Kcnj16	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.193862428928692	0.574207042369539
Sox9	Kifc3	TRUE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.0385960125061823	0.157183438418654
Sox9	Krcc1	TRUE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.0649989438652566	0.127812360137978
Sox9	Ldhb	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.0406758577868919	0.0632477606119347
Sox9	Lect1	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.0416615349643358	0.330024897656492
Sox9	Letm2	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.0547345532127216	0.195860994119774
Sox9	Lfng	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.311825753960676	0.606784286173216
Sox9	Lhfpl2	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.0404438262773633	0.162960499019037
Sox9	Lix1	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.114589174927099	0.269167274158204
Sox9	Lpar4	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.171531287539567	0.619325842966942
Sox9	Lrp4	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.222657426177355	0.447969357697192
Sox9	Lrrc16a	TRUE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.255896531369948	0.447626586192835
Sox9	Lsamp	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.0594822827880971	0.124137105790159
Sox9	Maml2	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.151529761362327	0.26842013091018
Sox9	Mgll	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.322969471867767	0.217403125734361
Sox9	Mgst1	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.363496411631128	0.632490049909845
Sox9	Mid1ip1	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.195615583161412	0.297676279111025
Sox9	Mlc1	TRUE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.50271986759683	0.690063029967313
Sox9	Mtss1l	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.157756642698688	0.114258992623597
Sox9	Myh11	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.0460151326833579	0.06610762220242
Sox9	Myo6	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.22889322556022	0.240957307421476
Sox9	Nacc2	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.0351006820041683	0.108859398051056
Sox9	Nckap5	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.0597093858722208	0.324845053428022
Sox9	Ndp	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.205184267721493	0.465750341585416
Sox9	Notch1	TRUE	3	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.320140510970105	0.508201008739882
Sox9	Notch2	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.210936625361309	0.256307928217683
Sox9	Nrarp	TRUE	3	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.284806890240043	0.538498321428608
Sox9	Ntn1	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.0714305573693051	0.160370843937499
Sox9	Oat	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.159531068392303	0.172323285495766
Sox9	Padi2	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.112129384125733	0.203424084928521
Sox9	Pag1	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.0440862560548182	0.233535797114948
Sox9	Paqr4	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.0582900309412112	0.123831213280516
Sox9	Pcbd1	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.0398862289470545	0.0508844044831293
Sox9	Pcdh7	TRUE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.0531452996215157	0.060639116538538
Sox9	Pdgfrb	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.288374618872579	0.474530787953478
Sox9	Pdpn	TRUE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.311262887998278	0.677588874677929
Sox9	Per2	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.0680084145703934	0.333126976602258
Sox9	Phyhipl	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.066989046468385	0.055794683421307
Sox9	Plcd1	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.19894453229472	0.57346956349604
Sox9	Plekhf2	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.133506496840614	0.265089526489205
Sox9	Plxnb1	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.445192840267413	0.5561096508354
Sox9	Ppap2b	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.457707534918703	0.754410310283952
Sox9	Ptchd2	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.0371587165023136	0.0816901646601343
Sox9	Ptprb	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.0583383699317236	0.0979502288306998
Sox9	Rab9	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.0645218765984949	0.140333642584749
Sox9	Rdh10	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.0777274078862676	0.199643318449754
Sox9	Rlbp1	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.202420438051856	0.474327597975714
Sox9	Rnf144a	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.0614238433508915	0.260493040873053
Sox9	S100b	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.254209765668529	0.157459223853058
Sox9	Scara3	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.323440454669178	0.668645249709967
Sox9	Scrg1	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.221919703358169	0.304950207264385
Sox9	Sdc2	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.229964603681452	0.242220519770247
Sox9	Sema4b	TRUE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.130533490355227	0.37036538913859
Sox9	Sema6d	TRUE	3	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.0556323773094449	0.136830423801374
Sox9	Serpinf1	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.243288417833917	0.539262962431248
Sox9	Sfxn5	TRUE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.331154032593166	0.606781924055568
Sox9	Sh3pxd2b	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.170382147586465	0.330306100025798
Sox9	Slc14a1	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.245912009983386	0.457261354243931
Sox9	Slc38a3	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.485124107114993	0.770708922155022
Sox9	Slc41a1	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.143823191726672	0.116754422628459
Sox9	Slc4a4	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.468859108346588	0.76265257965144
Sox9	Slc6a1	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.25608454598557	0.122138956534076
Sox9	Slitrk2	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.153269100898528	0.297483099724628
Sox9	Soat1	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.248184720643266	0.266223288696769
Sox9	Spa17	TRUE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.0643606172699228	0.163629843411648
Sox9	Sparcl1	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.368355306225805	0.437245373053516
Sox9	Ssfa2	TRUE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.0564616255917902	0.168646432616215
Sox9	St5	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.126067751767624	0.295702831520596
Sox9	Stard8	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.08057363876244	0.0859408523141394
Sox9	Stat6	TRUE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.0918054609705675	0.172551926334084
Sox9	Tex9	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.0839757347330782	0.110743517579435
Sox9	Tmem100	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.380691389920005	0.779285197460065
Sox9	Tmem108	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.101987803664013	0.11039242405632
Sox9	Tmem47	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.332377931055261	0.494907785070957
Sox9	Trim9	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.146322688799736	0.0919504203965332
Sox9	Ttc30b	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.055130074211404	0.198655537025012
Sox9	Vav3	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.0472181388649815	0.162569121823906
Sox9	Vgll4	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.0939828551871702	0.15557194343585
Sox9	Wnt7a	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.228412623025696	0.339916902556297
Sox9	Wwtr1	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.183656664286226	0.407639972003471
Sox9	Zfp703	TRUE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.174172781763858	0.427912671948499
Sox9	2900052N01Rik	FALSE	1	hocomoco__SOX10_HUMAN.H11MO.0.B	3.94	10kb	top5perTarget	0.322562916357404	0.646664094517497
Sox9	Abat	FALSE	1	hocomoco__SOX10_HUMAN.H11MO.0.B	3.94	10kb	top5perTarget	0.04657131399858	0.0307259841059361
Sox9	Alk	FALSE	1	hocomoco__SOX10_HUMAN.H11MO.0.B	3.94	10kb	top5perTarget	0.086300187555957	0.111363571496312
Sox9	Ankrd55	FALSE	1	hocomoco__SOX10_HUMAN.H11MO.0.B	3.94	10kb	top5perTarget	0.0500499953497304	0.0982759156675026
Sox9	Anxa2	FALSE	1	hocomoco__SOX10_HUMAN.H11MO.0.B	3.94	10kb	top5perTarget	0.0696670818714452	0.216306748700806
Sox9	C1qtnf6	FALSE	1	hocomoco__SOX10_HUMAN.H11MO.0.B	3.94	10kb	top5perTarget	0.0519069354973433	0.103697824542391
Sox9	Ccnd3	FALSE	1	hocomoco__SOX10_HUMAN.H11MO.0.B	3.94	10kb	top5perTarget	0.0409219942693962	0.259983626610461
Sox9	Cdc14a	FALSE	1	hocomoco__SOX10_HUMAN.H11MO.0.B	3.94	10kb	top5perTarget	0.106868196497309	0.114454628728356
Sox9	Chst10	FALSE	1	hocomoco__SOX10_HUMAN.H11MO.0.B	3.94	10kb	top5perTarget	0.0813881411746774	0.176248966723048
Sox9	Cirbp	FALSE	1	hocomoco__SOX10_HUMAN.H11MO.0.B	3.94	10kb	top5perTarget	0.0415462598741043	0.115976350242935
Sox9	Ddr2	FALSE	1	hocomoco__SOX10_HUMAN.H11MO.0.B	3.94	10kb	top5perTarget	0.0873959306568493	0.130895580056983
Sox9	Dtna	FALSE	1	hocomoco__SOX10_HUMAN.H11MO.0.B	3.94	10kb	top5perTarget	0.173899968941183	0.185861107068476
Sox9	Hopx	FALSE	1	hocomoco__SOX10_HUMAN.H11MO.0.B	3.94	10kb	top5perTarget	0.294252002679462	0.413413852862454
Sox9	Islr	FALSE	1	hocomoco__SOX10_HUMAN.H11MO.0.B	3.94	10kb	top5perTarget	0.26264387732642	0.62530477369003
Sox9	Lama2	FALSE	1	hocomoco__SOX10_HUMAN.H11MO.0.B	3.94	10kb	top5perTarget	0.042561896017901	0.26304244059664
Sox9	Lhfp	FALSE	1	hocomoco__SOX10_HUMAN.H11MO.0.B	3.94	10kb	top5perTarget	0.155673528798333	0.223809575978047
Sox9	Mr1	FALSE	1	hocomoco__SOX10_HUMAN.H11MO.0.B	3.94	10kb	top5perTarget	0.221034481531701	0.580351885082888
Sox9	Mrap2	FALSE	1	hocomoco__SOX10_HUMAN.H11MO.0.B	3.94	10kb	top5perTarget	0.0514105232287025	0.236116855524555
Sox9	Nxph1	FALSE	2	hocomoco__SOX10_HUMAN.H11MO.0.B	3.94	10kb	top5perTarget	0.0405177481510948	0.155873070823095
Sox9	Osbpl3	FALSE	1	hocomoco__SOX10_HUMAN.H11MO.0.B	3.94	10kb	top5perTarget	0.0336560585216244	0.0564391917506836
Sox9	Rapgef3	FALSE	1	hocomoco__SOX10_HUMAN.H11MO.0.B	3.94	10kb	top5perTarget	0.195629035476619	0.436172273656965
Sox9	Rell1	FALSE	1	hocomoco__SOX10_HUMAN.H11MO.0.B	3.94	10kb	top5perTarget	0.0356058694502457	0.227114991343406
Sox9	Sepp1	FALSE	1	hocomoco__SOX10_HUMAN.H11MO.0.B	3.94	10kb	top5perTarget	0.151210618516541	0.118221408960051
Sox9	Slc1a2	FALSE	2	hocomoco__SOX10_HUMAN.H11MO.0.B	3.94	10kb	top5perTarget	0.49483688026779	0.677451152854456
Sox9	Sncaip	FALSE	1	hocomoco__SOX10_HUMAN.H11MO.0.B	3.94	10kb	top5perTarget	0.0550544098514144	0.125131388356865
Sox9	Spry4	FALSE	1	hocomoco__SOX10_HUMAN.H11MO.0.B	3.94	10kb	top5perTarget	0.153030604739972	0.296906245710177
Sox9	St3gal6	FALSE	1	hocomoco__SOX10_HUMAN.H11MO.0.B	3.94	10kb	top5perTarget	0.0373937750582041	0.23129606736774
Sox9	Thbs1	FALSE	1	hocomoco__SOX10_HUMAN.H11MO.0.B	3.94	10kb	top5perTarget	0.115340969832285	0.118119076858341
Sox9	Tnfaip8	FALSE	1	hocomoco__SOX10_HUMAN.H11MO.0.B	3.94	10kb	top5perTarget	0.205700236648783	0.389313300605715
Sox9	Tshz3	FALSE	2	hocomoco__SOX10_HUMAN.H11MO.0.B	3.94	10kb	top5perTarget	0.0654444781284727	0.122706396219003
Sox9	Unc5d	FALSE	1	hocomoco__SOX10_HUMAN.H11MO.0.B	3.94	10kb	top5perTarget	0.0570142169094764	0.0985042790849308
Sox9	Utp14b	FALSE	1	hocomoco__SOX10_HUMAN.H11MO.0.B	3.94	10kb	top5perTarget	0.116961222320836	0.163893932263856
Sox9	Ltbr	FALSE	1	dbcorrdb__POU5F1__ENCSR000BMU_1__m1	3.31	10kb	top5perTarget	0.0599168606629925	0.360938660189285
Stat6	Cdkn1a	FALSE	11	swissregulon__hs__STAT5_A_B_.p2	4.12	10kb	top5perTarget	0.169430078405861	0.0845467077148204
Stat6	Cyp46a1	FALSE	1	swissregulon__hs__STAT5_A_B_.p2	4.12	10kb	top5perTarget	0.193228691152672	0.0628477333193097
Stat6	Eif4ebp3	FALSE	11	swissregulon__hs__STAT5_A_B_.p2	4.12	10kb	top5perTarget	0.146237558876386	0.107184928072799
Stat6	Nos3	FALSE	11	swissregulon__hs__STAT5_A_B_.p2	4.12	10kb	top5perTarget	0.0931433272237954	0.117867391553268
Stat6	Per1	FALSE	1	swissregulon__hs__STAT5_A_B_.p2	4.12	10kb	top5perTarget	0.18005217719843	0.0835355249629849
Stat6	Ubl7	FALSE	2	swissregulon__hs__STAT5_A_B_.p2	4.12	10kb	top5perTarget	0.141847638185885	0.159668209300884
Stat6	Abtb2	FALSE	10	transfac_pro__M01260	3.88	10kb	top5perTarget	0.116775913730586	0.116978272924015
Stat6	Calb2	FALSE	9	transfac_pro__M01260	3.88	10kb	top5perTarget	0.172544408239021	0.0855741684859595
Stat6	Ccl2	FALSE	10	transfac_pro__M01260	3.88	10kb	top5perTarget	0.146097648642147	0.19713956444412
Stat6	Ccl7	FALSE	8	transfac_pro__M01260	3.88	10kb	top5perTarget	0.163849590409688	0.136488672004416
Stat6	Crh	FALSE	10	transfac_pro__M01260	3.88	10kb	top5perTarget	0.0581246207961769	0.0858008164591854
Stat6	Cyr61	FALSE	4	transfac_pro__M01260	3.88	10kb	top5perTarget	0.105372461090444	0.0699817069936386
Stat6	Elfn1	FALSE	7	transfac_pro__M01260	3.88	10kb	top5perTarget	0.131269064237569	0.0906902249680392
Stat6	Fcgr1	FALSE	10	transfac_pro__M01260	3.88	10kb	top5perTarget	0.141727134683928	0.0697377738380828
Stat6	Irak1	FALSE	10	transfac_pro__M01260	3.88	10kb	top5perTarget	0.131524368026168	0.102229155081332
Stat6	Mphosph9	FALSE	7	transfac_pro__M01260	3.88	10kb	top5perTarget	0.106308047462499	0.0581587575582894
Stat6	Mrap2	FALSE	8	transfac_pro__M01260	3.88	10kb	top5perTarget	0.0581268552520307	0.0479831202037365
Stat6	Net1	FALSE	8	transfac_pro__M01260	3.88	10kb	top5perTarget	0.0931390394023391	0.110559807809539
Stat6	P2ry13	FALSE	10	transfac_pro__M01260	3.88	10kb	top5perTarget	0.0691942041199583	0.0867841096634457
Stat6	Ptprb	FALSE	3	transfac_pro__M01260	3.88	10kb	top5perTarget	0.117395327094542	0.0385552489094269
Stat6	Slc7a1	FALSE	7	transfac_pro__M01260	3.88	10kb	top5perTarget	0.0599710218189316	0.0490667357148592
Stat6	Tlr7	FALSE	8	transfac_pro__M01260	3.88	10kb	top5perTarget	0.171611101460724	0.350773206512627
Stat6	Tnfaip8	FALSE	1	transfac_pro__M01260	3.88	10kb	top5perTarget	0.172972450169881	0.11731907213537
Stat6	Vwc2	FALSE	1	transfac_pro__M01260	3.88	10kb	top5perTarget	0.0676457162640221	0.0269280244109004
Stat6	Anxa2	FALSE	4	transfac_pro__M01823	3.57	10kb	top5perTarget	0.200603535445067	0.112902340735328
Stat6	C1qtnf6	FALSE	6	transfac_pro__M01823	3.57	10kb	top5perTarget	0.101078752644665	0.0345869852822588
Stat6	Ccr1	FALSE	5	transfac_pro__M01823	3.57	10kb	top5perTarget	0.189535723750085	0.141445549677976
Stat6	Cd48	FALSE	1	transfac_pro__M01823	3.57	10kb	top5perTarget	0.137816950918554	0.0824036506402904
Stat6	Fam110b	FALSE	3	transfac_pro__M01823	3.57	10kb	top5perTarget	0.178341971480906	0.0583361587490842
Stat6	Kcne4	FALSE	7	transfac_pro__M01823	3.57	10kb	top5perTarget	0.172598141814222	0.0778519147460283
Stat6	Map3k5	FALSE	1	transfac_pro__M01823	3.57	10kb	top5perTarget	0.183986341861303	0.168240971671075
Stat6	Mro	FALSE	4	transfac_pro__M01823	3.57	10kb	top5perTarget	0.10107918674131	0.0726957648540955
Stat6	Ptpn6	FALSE	1	transfac_pro__M01823	3.57	10kb	top5perTarget	0.272617265077123	0.351458181743332
Stat6	Ptprc	FALSE	1	transfac_pro__M01823	3.57	10kb	top5perTarget	0.0866060624759677	0.106477727509328
Stat6	Shc1	FALSE	5	transfac_pro__M01823	3.57	10kb	top5perTarget	0.232865986377051	0.180483103144105
Stat6	Tmem38b	FALSE	1	transfac_pro__M01823	3.57	10kb	top5perTarget	0.19042921004566	0.0880095302313042
Stat6	Tslp	FALSE	2	transfac_pro__M01823	3.57	10kb	top5perTarget	0.0769044121542868	0.106722235347547
Stat6	Vgll4	FALSE	1	transfac_pro__M01823	3.57	10kb	top5perTarget	0.227372771294682	0.218442456172436
Stat6	2310022B05Rik	FALSE	5	dbcorrdb__STAT3__ENCSR000DOU_1__m1	3.52	10kb	top5perTarget	0.0409494293802588	0.0646718760837613
